y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
1,95,1,15,AL,Calhoun County,27,50,1163
1,95,1,83,AL,Limestone County,21,39,1511
1,97,1,3,AL,Baldwin County,800,1401,45869
1,97,28,59,MS,Jackson County,232,404,10441
1,97,1,73,AL,Jefferson County,162,243,8433
1,97,12,33,FL,Escambia County,146,249,6360
1,97,1,129,AL,Washington County,128,256,5501
1,97,28,47,MS,Harrison County,104,180,3873
1,97,28,39,MS,George County,85,177,3354
1,97,1,117,AL,Shelby County,74,111,3723
1,97,1,101,AL,Montgomery County,73,114,3116
1,97,1,89,AL,Madison County,64,107,2979
1,97,48,201,TX,Harris County,64,125,3846
1,97,13,121,GA,Fulton County,61,94,2639
1,97,1,125,AL,Tuscaloosa County,59,94,3444
1,97,1,25,AL,Clarke County,58,113,2896
1,97,22,51,LA,Jefferson Parish,47,78,2603
1,97,1,53,AL,Escambia County,46,80,1776
1,97,1,81,AL,Lee County,40,64,1969
1,97,1,51,AL,Elmore County,39,61,1340
1,97,22,71,LA,Orleans Parish,36,51,2223
1,97,12,113,FL,Santa Rosa County,35,56,1248
1,97,48,113,TX,Dallas County,34,55,1999
1,97,12,31,FL,Duval County,33,60,1225
1,97,12,91,FL,Okaloosa County,33,47,840
1,97,48,29,TX,Bexar County,33,81,2449
1,97,12,57,FL,Hillsborough County,28,45,1352
1,97,13,135,GA,Gwinnett County,28,49,1054
1,97,6,73,CA,San Diego County,27,42,1391
1,97,6,37,CA,Los Angeles County,26,42,1236
1,97,13,67,GA,Cobb County,26,39,968
1,97,17,31,IL,Cook County,26,37,1801
1,97,4,13,AZ,Maricopa County,25,50,1100
1,97,12,11,FL,Broward County,25,55,1304
1,97,22,33,LA,East Baton Rouge Parish,25,42,1806
1,97,28,35,MS,Forrest County,25,41,741
1,97,1,69,AL,Houston County,23,39,1007
1,97,1,99,AL,Monroe County,23,48,1151
1,97,12,5,FL,Bay County,23,51,818
1,97,22,103,LA,St. Tammany Parish,23,39,1332
1,97,47,157,TN,Shelby County,23,48,1746
1,97,13,89,GA,DeKalb County,22,38,1626
1,97,47,37,TN,Davidson County,22,31,1273
1,97,48,439,TX,Tarrant County,22,41,1523
1,97,1,1,AL,Autauga County,20,42,1480
1,99,1,3,AL,Baldwin County,29,54,1287
1,99,1,35,AL,Conecuh County,25,56,921
1,99,1,53,AL,Escambia County,25,62,1053
1,99,1,97,AL,Mobile County,23,45,1128
1,101,1,51,AL,Elmore County,478,898,22839
1,101,1,1,AL,Autauga County,290,571,12081
1,101,1,73,AL,Jefferson County,177,291,7975
1,101,1,81,AL,Lee County,155,287,7898
1,101,1,85,AL,Lowndes County,117,265,5398
1,101,1,47,AL,Dallas County,111,239,3845
1,101,1,109,AL,Pike County,92,176,3441
1,101,1,87,AL,Macon County,77,157,2368
1,101,1,97,AL,Mobile County,66,106,2450
1,101,13,121,GA,Fulton County,59,93,2976
1,101,1,13,AL,Butler County,58,126,2112
1,101,1,117,AL,Shelby County,55,98,3656
1,101,1,125,AL,Tuscaloosa County,54,82,2477
1,101,1,11,AL,Bullock County,50,86,1578
1,101,1,89,AL,Madison County,46,74,2429
1,101,48,29,TX,Bexar County,46,106,4492
1,101,1,41,AL,Crenshaw County,44,82,1494
1,101,1,123,AL,Tallapoosa County,42,85,2140
1,101,13,89,GA,DeKalb County,41,68,1507
1,101,1,69,AL,Houston County,40,68,1378
1,101,12,33,FL,Escambia County,38,68,2036
1,101,6,37,CA,Los Angeles County,35,66,3357
1,101,13,135,GA,Gwinnett County,34,65,1559
1,101,1,3,AL,Baldwin County,33,62,4239
1,101,13,215,GA,Muscogee County,31,49,1145
1,101,12,57,FL,Hillsborough County,28,56,1691
1,101,32,3,NV,Clark County,28,71,2669
1,101,48,201,TX,Harris County,28,50,1248
1,101,51,59,VA,Fairfax County,28,80,4513
1,101,1,31,AL,Coffee County,27,41,1251
1,101,13,67,GA,Cobb County,27,59,1718
1,101,4,13,AZ,Maricopa County,24,41,1550
1,101,1,45,AL,Dale County,23,44,1056
1,101,1,113,AL,Russell County,23,40,1062
1,101,8,41,CO,El Paso County,23,51,2058
1,101,1,21,AL,Chilton County,22,33,879
1,101,6,73,CA,San Diego County,22,53,1645
1,101,12,91,FL,Okaloosa County,22,51,1831
1,101,1,15,AL,Calhoun County,21,31,865
1,101,12,86,FL,Miami-Dade County,21,41,1091
1,101,17,31,IL,Cook County,21,35,673
1,101,1,99,AL,Monroe County,20,34,816
1,101,47,37,TN,Davidson County,20,25,739
1,101,47,157,TN,Shelby County,20,43,1062
1,103,1,89,AL,Madison County,574,1091,33141
1,103,1,79,AL,Lawrence County,248,477,10974
1,103,1,83,AL,Limestone County,228,449,13816
1,103,1,43,AL,Cullman County,205,440,9492
1,103,1,95,AL,Marshall County,94,190,4507
1,103,1,73,AL,Jefferson County,70,127,4287
1,103,1,77,AL,Lauderdale County,63,93,2606
1,103,1,117,AL,Shelby County,33,55,1928
1,103,1,33,AL,Colbert County,31,49,1298
1,103,1,15,AL,Calhoun County,23,49,1078
1,103,1,9,AL,Blount County,21,35,1075
1,103,1,133,AL,Winston County,20,31,1423
1,107,1,125,AL,Tuscaloosa County,124,247,5221
1,107,28,87,MS,Lowndes County,25,41,977
1,109,1,101,AL,Montgomery County,95,193,5710
1,109,1,31,AL,Coffee County,55,114,1967
1,109,1,41,AL,Crenshaw County,44,87,1547
1,109,1,45,AL,Dale County,40,71,1189
1,109,1,69,AL,Houston County,28,45,908
1,109,1,5,AL,Barbour County,21,32,614
1,111,13,45,GA,Carroll County,73,151,4516
1,111,1,17,AL,Chambers County,38,80,1153
1,111,1,15,AL,Calhoun County,33,68,1623
1,111,13,285,GA,Troup County,33,83,1367
1,111,1,27,AL,Clay County,30,75,1384
1,111,1,29,AL,Cleburne County,28,67,1226
1,111,13,77,GA,Coweta County,25,62,3048
1,111,13,97,GA,Douglas County,25,40,1839
1,113,13,215,GA,Muscogee County,616,1282,21928
1,113,1,81,AL,Lee County,480,997,19665
1,113,47,125,TN,Montgomery County,40,95,2201
1,113,13,53,GA,Chattahoochee County,26,48,1140
1,113,13,145,GA,Harris County,26,49,1212
1,113,1,101,AL,Montgomery County,25,33,721
1,113,8,41,CO,El Paso County,22,56,1364
1,113,48,27,TX,Bell County,22,64,1006
1,113,13,285,GA,Troup County,21,53,662
1,115,1,73,AL,Jefferson County,1191,2357,87598
1,115,1,117,AL,Shelby County,244,458,19363
1,115,1,121,AL,Talladega County,194,373,9105
1,115,1,15,AL,Calhoun County,119,205,7415
1,115,1,55,AL,Etowah County,116,235,6231
1,115,1,9,AL,Blount County,89,195,5511
1,115,1,125,AL,Tuscaloosa County,29,49,1365
1,115,1,3,AL,Baldwin County,24,43,1011
1,115,1,81,AL,Lee County,23,45,1550
1,117,1,73,AL,Jefferson County,3163,5836,317539
1,117,1,125,AL,Tuscaloosa County,214,345,13541
1,117,1,21,AL,Chilton County,188,372,9329
1,117,1,115,AL,St. Clair County,186,362,11327
1,117,1,121,AL,Talladega County,153,276,8567
1,117,1,101,AL,Montgomery County,101,170,7441
1,117,1,89,AL,Madison County,97,168,8004
1,117,1,3,AL,Baldwin County,79,146,7412
1,117,1,97,AL,Mobile County,69,117,5057
1,117,1,81,AL,Lee County,65,108,3178
1,117,1,7,AL,Bibb County,63,114,2526
1,117,1,51,AL,Elmore County,49,81,3045
1,117,1,15,AL,Calhoun County,45,79,2264
1,117,13,67,GA,Cobb County,40,72,4403
1,117,1,43,AL,Cullman County,39,73,2130
1,117,1,127,AL,Walker County,39,56,2498
1,117,1,1,AL,Autauga County,37,65,2383
1,117,13,121,GA,Fulton County,34,61,4268
1,117,12,33,FL,Escambia County,33,63,3141
1,117,1,9,AL,Blount County,32,53,1638
1,117,13,89,GA,DeKalb County,32,46,2629
1,117,1,55,AL,Etowah County,31,49,2276
1,117,47,37,TN,Davidson County,31,49,2520
1,117,13,135,GA,Gwinnett County,27,46,2070
1,117,1,69,AL,Houston County,26,58,2910
1,117,1,123,AL,Tallapoosa County,25,53,2467
1,117,1,83,AL,Limestone County,24,48,2294
1,117,47,157,TN,Shelby County,23,48,2325
1,117,12,5,FL,Bay County,22,35,2378
1,117,47,187,TN,Williamson County,22,51,2801
1,117,6,37,CA,Los Angeles County,21,37,1289
1,117,12,57,FL,Hillsborough County,21,38,1589
1,119,1,125,AL,Tuscaloosa County,31,61,1444
1,121,1,15,AL,Calhoun County,378,749,16955
1,121,1,115,AL,St. Clair County,207,430,11303
1,121,1,117,AL,Shelby County,166,315,10467
1,121,1,73,AL,Jefferson County,165,274,11283
1,121,1,37,AL,Coosa County,76,153,2668
1,121,1,27,AL,Clay County,41,85,1230
1,121,1,101,AL,Montgomery County,32,56,1210
1,121,1,55,AL,Etowah County,27,45,1047
1,121,1,123,AL,Tallapoosa County,26,60,678
1,121,1,89,AL,Madison County,21,30,589
1,123,1,81,AL,Lee County,121,227,9560
1,123,1,51,AL,Elmore County,117,243,7103
1,123,1,37,AL,Coosa County,63,119,2422
1,123,1,73,AL,Jefferson County,53,93,6691
1,123,1,117,AL,Shelby County,36,59,6673
1,123,1,101,AL,Montgomery County,35,55,3784
1,123,1,121,AL,Talladega County,30,67,1384
1,123,1,27,AL,Clay County,28,53,1535
1,123,1,87,AL,Macon County,23,52,811
1,123,1,17,AL,Chambers County,22,32,977
1,125,1,73,AL,Jefferson County,507,938,27563
1,125,1,65,AL,Hale County,187,381,7333
1,125,1,107,AL,Pickens County,162,296,6782
1,125,1,117,AL,Shelby County,159,268,9178
1,125,1,7,AL,Bibb County,146,290,5700
1,125,1,89,AL,Madison County,78,134,4353
1,125,1,63,AL,Greene County,76,158,2492
1,125,1,57,AL,Fayette County,68,134,4181
1,125,1,101,AL,Montgomery County,66,113,3357
1,125,1,119,AL,Sumter County,64,115,1874
1,125,28,87,MS,Lowndes County,63,113,2966
1,125,1,3,AL,Baldwin County,59,93,3485
1,125,1,91,AL,Marengo County,55,112,1987
1,125,1,97,AL,Mobile County,43,79,2930
1,125,1,105,AL,Perry County,35,77,1121
1,125,1,47,AL,Dallas County,34,54,1461
1,125,13,121,GA,Fulton County,31,42,1776
1,125,1,115,AL,St. Clair County,27,52,1218
1,125,1,127,AL,Walker County,27,48,2778
1,125,13,67,GA,Cobb County,27,46,1700
1,125,47,37,TN,Davidson County,27,36,1456
1,125,1,81,AL,Lee County,26,47,1868
1,125,28,75,MS,Lauderdale County,26,46,900
1,125,28,105,MS,Oktibbeha County,26,33,1817
1,125,48,201,TX,Harris County,25,45,1359
1,125,1,15,AL,Calhoun County,24,33,1635
1,125,1,103,AL,Morgan County,21,35,1123
1,125,12,57,FL,Hillsborough County,21,39,1027
1,125,17,31,IL,Cook County,21,34,752
1,125,1,75,AL,Lamar County,20,33,602
1,127,1,73,AL,Jefferson County,325,631,16492
1,127,1,133,AL,Winston County,87,179,4659
1,127,1,43,AL,Cullman County,43,74,2274
1,127,1,117,AL,Shelby County,41,72,3922
1,127,1,93,AL,Marion County,36,84,1782
1,127,1,125,AL,Tuscaloosa County,31,70,1392
1,127,1,9,AL,Blount County,27,47,970
1,127,1,57,AL,Fayette County,24,54,1079
1,127,1,115,AL,St. Clair County,24,46,894
1,129,1,97,AL,Mobile County,113,263,5452
1,129,1,25,AL,Clarke County,31,53,872
1,133,1,127,AL,Walker County,108,226,10669
1,133,1,93,AL,Marion County,76,155,2763
1,133,1,43,AL,Cullman County,52,99,2965
1,133,1,73,AL,Jefferson County,29,47,3130
1,133,1,89,AL,Madison County,28,48,3065
1,133,1,59,AL,Franklin County,23,35,734
1,133,1,103,AL,Morgan County,21,41,1996
2,20,2,170,AK,Matanuska-Susitna Borough,801,1376,44641
2,20,2,90,AK,Fairbanks North Star Borough,307,532,19655
2,20,2,122,AK,Kenai Peninsula Borough,272,433,15133
2,20,2,50,AK,Bethel Census Area,142,267,6853
2,20,53,33,WA,King County,125,195,12061
2,20,4,13,AZ,Maricopa County,120,227,9804
2,20,15,3,HI,Honolulu County,101,221,6796
2,20,2,110,AK,Juneau City and Borough,98,153,8128
2,20,53,53,WA,Pierce County,97,174,6271
2,20,32,3,NV,Clark County,94,172,5466
2,20,6,37,CA,Los Angeles County,82,132,5900
2,20,8,41,CO,El Paso County,81,179,5743
2,20,37,51,NC,Cumberland County,78,183,3762
2,20,48,29,TX,Bexar County,71,156,6376
2,20,2,185,AK,North Slope Borough,68,148,6051
2,20,2,150,AK,Kodiak Island Borough,64,110,3990
2,20,2,188,AK,Northwest Arctic Borough,64,125,4932
2,20,6,73,CA,San Diego County,64,115,4396
2,20,48,201,TX,Harris County,63,133,11854
2,20,2,158,AK,Kusilvak Census Area,59,151,1903
2,20,2,180,AK,Nome Census Area,53,107,2205
2,20,4,19,AZ,Pima County,48,88,3705
2,20,49,35,UT,Salt Lake County,46,81,2516
2,20,2,63,AK,Chugach Census Area,44,81,2778
2,20,48,27,TX,Bell County,42,95,2330
2,20,13,215,GA,Muscogee County,40,86,2618
2,20,41,51,OR,Multnomah County,40,54,2310
2,20,2,16,AK,Aleutians West Census Area,39,86,2692
2,20,17,31,IL,Cook County,38,53,2367
2,20,6,67,CA,Sacramento County,37,82,1884
2,20,12,91,FL,Okaloosa County,37,77,2252
2,20,6,71,CA,San Bernardino County,36,69,1669
2,20,2,70,AK,Dillingham Census Area,35,74,1509
2,20,48,141,TX,El Paso County,35,79,1653
2,20,6,65,CA,Riverside County,34,66,2145
2,20,6,59,CA,Orange County,31,47,2268
2,20,16,1,ID,Ada County,31,47,2150
2,20,40,109,OK,Oklahoma County,31,72,2246
2,20,53,61,WA,Snohomish County,31,62,3056
2,20,6,95,CA,Solano County,29,61,1825
2,20,47,125,TN,Montgomery County,28,63,2025
2,20,6,1,CA,Alameda County,27,47,2109
2,20,12,57,FL,Hillsborough County,27,43,1573
2,20,48,439,TX,Tarrant County,27,46,1505
2,20,41,67,OR,Washington County,25,37,1227
2,20,48,113,TX,Dallas County,25,38,1153
2,20,53,63,WA,Spokane County,25,50,2025
2,20,2,130,AK,Ketchikan Gateway Borough,24,31,1007
2,20,2,240,AK,Southeast Fairbanks Census Area,24,58,1459
2,20,2,290,AK,Yukon-Koyukuk Census Area,24,53,780
2,20,8,59,CO,Jefferson County,24,38,1407
2,20,30,31,MT,Gallatin County,24,31,1701
2,20,48,453,TX,Travis County,24,37,1296
2,20,51,59,VA,Fairfax County,24,45,2069
2,20,6,85,CA,Santa Clara County,23,39,1961
2,20,41,17,OR,Deschutes County,22,34,1065
2,20,49,49,UT,Utah County,22,43,1025
2,20,27,53,MN,Hennepin County,21,30,1616
2,20,41,5,OR,Clackamas County,21,32,1331
2,20,51,700,VA,Newport News city,21,36,1471
2,20,53,11,WA,Clark County,21,38,2107
2,20,6,19,CA,Fresno County,20,38,764
2,20,8,31,CO,Denver County,20,26,2826
2,20,15,1,HI,Hawaii County,20,40,2179
2,20,24,3,MD,Anne Arundel County,20,41,1268
2,50,2,20,AK,Anchorage Municipality,40,84,2464
2,50,2,158,AK,Kusilvak Census Area,24,50,538
2,63,2,20,AK,Anchorage Municipality,33,59,2257
2,90,2,20,AK,Anchorage Municipality,182,298,18725
2,90,2,170,AK,Matanuska-Susitna Borough,91,149,5363
2,90,4,13,AZ,Maricopa County,82,164,4662
2,90,8,41,CO,El Paso County,59,161,2995
2,90,48,141,TX,El Paso County,58,151,3427
2,90,48,27,TX,Bell County,56,142,2711
2,90,2,290,AK,Yukon-Koyukuk Census Area,54,112,1973
2,90,53,53,WA,Pierce County,53,119,2585
2,90,2,122,AK,Kenai Peninsula Borough,48,74,2993
2,90,32,3,NV,Clark County,43,80,3003
2,90,2,240,AK,Southeast Fairbanks Census Area,40,66,3222
2,90,47,125,TN,Montgomery County,37,92,1831
2,90,15,3,HI,Honolulu County,36,80,2815
2,90,13,215,GA,Muscogee County,35,78,2170
2,90,48,29,TX,Bexar County,34,66,1820
2,90,6,37,CA,Los Angeles County,31,52,1093
2,90,37,51,NC,Cumberland County,28,73,1609
2,90,20,61,KS,Geary County,27,72,1552
2,90,21,47,KY,Christian County,27,54,1080
2,90,53,33,WA,King County,27,32,1508
2,90,6,73,CA,San Diego County,24,43,1467
2,90,49,57,UT,Weber County,24,44,1568
2,90,2,110,AK,Juneau City and Borough,23,37,1849
2,90,13,179,GA,Liberty County,23,60,1039
2,90,36,45,NY,Jefferson County,23,44,1213
2,90,49,11,UT,Davis County,23,56,1274
2,90,48,99,TX,Coryell County,22,61,1047
2,90,6,71,CA,San Bernardino County,21,33,983
2,90,1,31,AL,Coffee County,20,44,1391
2,110,2,20,AK,Anchorage Municipality,42,58,3428
2,110,53,33,WA,King County,33,48,3707
2,110,2,220,AK,Sitka City and Borough,30,54,1522
2,122,2,20,AK,Anchorage Municipality,287,479,22037
2,122,2,170,AK,Matanuska-Susitna Borough,98,210,5258
2,122,2,90,AK,Fairbanks North Star Borough,50,102,3678
2,122,4,13,AZ,Maricopa County,24,35,1620
2,122,53,33,WA,King County,21,38,2211
2,150,2,20,AK,Anchorage Municipality,29,39,1606
2,170,2,20,AK,Anchorage Municipality,1185,2341,101886
2,170,2,122,AK,Kenai Peninsula Borough,101,197,6666
2,170,2,90,AK,Fairbanks North Star Borough,95,195,6704
2,170,2,110,AK,Juneau City and Borough,36,85,2605
2,170,4,13,AZ,Maricopa County,35,68,1772
2,170,53,11,WA,Clark County,32,87,3363
2,170,53,33,WA,King County,31,63,2028
2,170,32,3,NV,Clark County,29,53,2052
2,170,53,53,WA,Pierce County,23,51,2375
2,170,53,63,WA,Spokane County,23,52,1636
2,170,2,66,AK,Copper River Census Area,20,32,1055
2,170,53,61,WA,Snohomish County,20,54,1744
2,180,2,20,AK,Anchorage Municipality,27,39,1218
2,188,2,20,AK,Anchorage Municipality,23,47,1179
2,240,2,90,AK,Fairbanks North Star Borough,38,68,3034
2,290,2,90,AK,Fairbanks North Star Borough,44,85,1584
4,1,4,13,AZ,Maricopa County,426,812,20367
4,1,35,31,NM,McKinley County,199,475,6134
4,1,4,17,AZ,Navajo County,161,331,6892
4,1,4,5,AZ,Coconino County,65,106,2684
4,1,35,45,NM,San Juan County,65,124,2401
4,1,4,19,AZ,Pima County,53,96,3674
4,1,4,21,AZ,Pinal County,40,99,2994
4,1,35,1,NM,Bernalillo County,38,59,921
4,3,4,19,AZ,Pima County,714,1254,34549
4,3,4,13,AZ,Maricopa County,430,802,23563
4,3,4,21,AZ,Pinal County,72,143,3991
4,3,6,73,CA,San Diego County,72,125,5308
4,3,8,41,CO,El Paso County,63,144,3494
4,3,48,141,TX,El Paso County,61,134,3774
4,3,53,53,WA,Pierce County,59,124,5042
4,3,6,37,CA,Los Angeles County,54,86,2964
4,3,15,3,HI,Honolulu County,50,111,3012
4,3,48,27,TX,Bell County,50,106,3010
4,3,6,71,CA,San Bernardino County,46,95,3216
4,3,4,25,AZ,Yavapai County,43,85,2204
4,3,32,3,NV,Clark County,43,85,2039
4,3,4,9,AZ,Graham County,40,78,1361
4,3,47,125,TN,Montgomery County,37,100,1944
4,3,4,15,AZ,Mohave County,33,61,2311
4,3,37,51,NC,Cumberland County,30,66,1710
4,3,4,23,AZ,Santa Cruz County,29,58,1784
4,3,6,65,CA,Riverside County,27,40,1264
4,3,48,29,TX,Bexar County,27,66,1265
4,3,4,5,AZ,Coconino County,23,33,687
4,3,17,31,IL,Cook County,23,41,2004
4,3,53,33,WA,King County,22,31,1763
4,3,4,27,AZ,Yuma County,21,34,819
4,3,13,245,GA,Richmond County,21,53,1435
4,3,53,67,WA,Thurston County,21,54,1239
4,5,4,13,AZ,Maricopa County,1329,2118,113346
4,5,4,25,AZ,Yavapai County,329,469,18698
4,5,4,17,AZ,Navajo County,184,343,7192
4,5,4,19,AZ,Pima County,165,231,21222
4,5,6,73,CA,San Diego County,110,183,10275
4,5,4,15,AZ,Mohave County,106,179,5663
4,5,6,37,CA,Los Angeles County,106,152,7117
4,5,4,1,AZ,Apache County,99,203,3470
4,5,4,21,AZ,Pinal County,76,124,3343
4,5,6,59,CA,Orange County,76,112,6239
4,5,6,65,CA,Riverside County,69,103,4591
4,5,32,3,NV,Clark County,64,95,3599
4,5,6,71,CA,San Bernardino County,53,82,3115
4,5,49,35,UT,Salt Lake County,50,73,2457
4,5,49,53,UT,Washington County,32,60,1450
4,5,4,7,AZ,Gila County,30,46,1463
4,5,17,31,IL,Cook County,30,42,2038
4,5,6,111,CA,Ventura County,27,46,3634
4,5,8,41,CO,El Paso County,27,50,1099
4,5,8,13,CO,Boulder County,25,31,1610
4,5,8,31,CO,Denver County,25,28,1376
4,5,49,25,UT,Kane County,25,35,938
4,5,53,33,WA,King County,23,29,1972
4,5,35,1,NM,Bernalillo County,21,37,1880
4,5,4,3,AZ,Cochise County,20,30,1202
4,5,48,201,TX,Harris County,20,28,1178
4,5,49,49,UT,Utah County,20,29,565
4,7,4,13,AZ,Maricopa County,755,1334,80827
4,7,4,21,AZ,Pinal County,146,292,6799
4,7,4,19,AZ,Pima County,46,72,2106
4,7,4,25,AZ,Yavapai County,44,87,2698
4,7,4,17,AZ,Navajo County,38,65,1700
4,7,6,73,CA,San Diego County,37,56,2166
4,7,6,37,CA,Los Angeles County,33,59,3731
4,7,4,9,AZ,Graham County,24,48,1085
4,7,4,5,AZ,Coconino County,21,29,1357
4,7,6,59,CA,Orange County,20,35,2751
4,9,4,13,AZ,Maricopa County,142,301,7354
4,9,4,19,AZ,Pima County,82,159,3820
4,9,4,11,AZ,Greenlee County,75,175,4390
4,9,4,3,AZ,Cochise County,48,112,2046
4,9,4,21,AZ,Pinal County,40,94,2127
4,9,4,7,AZ,Gila County,27,65,1093
4,9,4,17,AZ,Navajo County,22,44,1510
4,11,4,9,AZ,Graham County,66,154,4291
4,11,4,19,AZ,Pima County,23,49,1291
4,11,4,13,AZ,Maricopa County,22,44,2208
4,12,4,13,AZ,Maricopa County,114,228,6147
4,12,6,65,CA,Riverside County,56,85,2530
4,12,4,15,AZ,Mohave County,39,64,1593
4,12,6,71,CA,San Bernardino County,36,62,2126
4,12,6,37,CA,Los Angeles County,30,42,2450
4,13,4,21,AZ,Pinal County,6868,12330,412435
4,13,6,37,CA,Los Angeles County,4188,7181,419751
4,13,4,19,AZ,Pima County,3370,5212,201571
4,13,6,73,CA,San Diego County,2519,4285,227846
4,13,6,59,CA,Orange County,2103,3622,314377
4,13,17,31,IL,Cook County,1984,3182,254040
4,13,53,33,WA,King County,1762,3154,333300
4,13,4,25,AZ,Yavapai County,1710,2748,114733
4,13,6,65,CA,Riverside County,1653,3100,127491
4,13,32,3,NV,Clark County,1595,2753,145154
4,13,4,5,AZ,Coconino County,1482,2161,103431
4,13,6,71,CA,San Bernardino County,1226,2256,76299
4,13,4,27,AZ,Yuma County,1016,1577,55129
4,13,53,61,WA,Snohomish County,828,1557,119120
4,13,53,53,WA,Pierce County,822,1549,99124
4,13,4,17,AZ,Navajo County,813,1446,44351
4,13,6,85,CA,Santa Clara County,799,1383,139756
4,13,27,53,MN,Hennepin County,654,1014,137042
4,13,49,35,UT,Salt Lake County,625,1101,88855
4,13,35,1,NM,Bernalillo County,605,976,43344
4,13,4,15,AZ,Mohave County,604,908,28018
4,13,48,201,TX,Harris County,589,1033,56552
4,13,6,1,CA,Alameda County,586,1021,90648
4,13,41,67,OR,Washington County,560,1037,82383
4,13,8,41,CO,El Paso County,547,998,50390
4,13,6,111,CA,Ventura County,537,936,57336
4,13,6,67,CA,Sacramento County,530,908,40384
4,13,8,31,CO,Denver County,518,681,58524
4,13,48,113,TX,Dallas County,515,804,79092
4,13,41,51,OR,Multnomah County,506,718,50894
4,13,6,13,CA,Contra Costa County,490,937,76102
4,13,17,43,IL,DuPage County,484,828,86611
4,13,4,7,AZ,Gila County,476,777,29290
4,13,49,49,UT,Utah County,473,970,31166
4,13,55,79,WI,Milwaukee County,470,901,28598
4,13,48,141,TX,El Paso County,459,837,35923
4,13,53,11,WA,Clark County,437,850,54415
4,13,8,5,CO,Arapahoe County,406,657,39658
4,13,15,3,HI,Honolulu County,403,750,35650
4,13,53,63,WA,Spokane County,396,675,32960
4,13,17,97,IL,Lake County,392,675,65936
4,13,17,197,IL,Will County,391,690,40816
4,13,48,439,TX,Tarrant County,389,673,42953
4,13,4,3,AZ,Cochise County,388,641,16953
4,13,48,453,TX,Travis County,373,544,49961
4,13,31,55,NE,Douglas County,352,597,57755
4,13,48,29,TX,Bexar County,337,599,25701
4,13,41,5,OR,Clackamas County,335,668,49071
4,13,8,59,CO,Jefferson County,334,515,38195
